Id, Label, Weight, Res_Id
13437, sen hu, 2, 34234
8943, ciprian acatrinei, 9, 29615
10300, a.g.bueno, 1, 31005
14765, w.krolikowski, 1, 35574
16034, brett mcinnes, 10, 36899
15567, r.b.mackenzie, 2, 36417
13459, m.huerta, 1, 34256
9026, changrim ahn, 21, 29699
20546, t.ueno, 4, 41506
21235, t.wynter, 3, 42213
10241, j.bros, 6, 30945
20862, g.volkov, 5, 41836
15187, j.t.lenaghan, 1, 35997
18104, a.rajaraman, 11, 39011
10113, p bowcock, 1, 30817
9354, p.aschieri, 5, 30038
19329, masato shimono, 1, 40271
17117, phillial oh, 33, 38010
13699, i.ivanov, 1, 34495
21640, s.zhukov, 1, 42631
21451, o.zaboronsky, 1, 42438
15566, richard mackenzie, 1, 36417
14809, p.s.kuhn, 1, 35617
18667, a.a.saharian, 9, 39594
18072, david e.radford, 1, 38978
10764, inyong cho, 6, 31481
9306, philip argyres, 1, 29987
15358, guo-zhu liu, 2, 36176
10379, m.caicedo, 1, 31086
18618, a.v.saa, 2, 39546
18718, j.salas, 1, 39645
10214, martina brisudova, 1, 30919
11623, d.ellinas, 1, 32357
18920, thomas schucker, 17, 39853
11598, w.eholzer, 8, 32333
17711, i.phillips, 1, 38614
14179, d.i.kazakov, 6, 34979
11155, marcin daszkiewicz, 2, 31881
10177, volker braun, 8, 30880
11284, ch.devchand, 11, 32014
17866, a.polychronakos, 1, 38772
12118, a.fring, 31, 32871
20608, dmitriy uvarov, 1, 41569
11885, efrain j.ferrer, 5, 32625
13606, theodora ioannidou, 13, 34403
17644, david persson, 1, 38547
11580, b.u.eden, 2, 32315
12937, martin haft, 2, 33722
15537, v.lysov, 1, 36371
11434, vladimir s dotsenko, 1, 32164
19637, edwin j.son, 1, 40581
19584, jiro soda, 11, 40529
14076, supriya kar, 11, 34875
12458, adriano di giacomo, 3, 33231
14374, sang pyo kim, 9, 35174
9298, i.arefeva, 1, 29980
17201, enzo olivieri, 1, 38096
19418, peter k.silaev, 1, 40361
9328, s.arnone, 6, 30011
15041, g.lavrelashvili, 3, 35844
17860, a.polyakov, 7, 38766
19933, per sundell, 9, 40882
18415, hartmann roemer, 1, 39331
11318, dennis d.dietrich, 2, 32046
14608, i.n.kondrashuk, 2, 35413
9561, wu-jun bao, 1, 42185
9074, f.c.alcaraz, 3, 29747
17067, o.obregon, 16, 37959
10603, noureddine chair, 2, 31318
18124, alfonso ramallo, 1, 39030
15604, n.maggiore, 4, 36455
12374, reinhold w.gebert, 4, 33145
18483, b.rosenstein, 7, 39402
20273, alejandro tiraboschi, 1, 41230
9065, c.albertsson, 1, 29738
18329, antonio riotto, 3, 39241
15640, d.maison, 1, 36492
15460, j.-y.lu, 1, 36284
19050, b.j.schroers, 11, 39984
16053, paul de medeiros, 1, 36922
19293, o.yu.shevchenko, 6, 40234
9247, f.anton, 2, 29927
16322, nam-jong moh, 1, 37191
13036, b.a.harris, 1, 33822
12114, alexander friedland, 1, 32866
10233, d.c.brody, 1, 30938
11715, d.e.evans, 3, 32452
18033, m.quiros, 12, 38940
16745, miguel navarro, 2, 37622
13236, shinobu hikami, 4, 34028
19334, hyeonjoon shin, 17, 40276
18257, a.restuccia, 35, 39165
13122, han-xin he, 2, 33910
17213, martin olsson, 1, 38107
19298, kang-jie shi, 9, 34834
11294, avinash dhar, 24, 32023
10605, a.chakrabarti, 12, 31320
16177, paul midodashvili, 1, 37047
14992, l.d.lantsman, 1, 35794
12729, james p.gregory, 4, 33513
14137, e.katz, 1, 34937
21403, dal-ho yoon, 1, 42386
20722, h.j.de vega, 42, 41692
14027, k.kaneko, 1, 34825
8968, allan adams, 4, 29642
9975, julie blum, 1, 30679
14180, kirill.a.kazakov, 2, 34981
15249, a.n.leznov, 17, 36061
21590, de-pin zhao, 1, 42580
21395, naoto yokoi, 6, 42378
20947, j.wang, 1, 41922
18038, shaisultanov r, 1, 38945
17383, a.panza, 1, 38283
14491, alexander kling, 6, 35294
20463, asato tsuchiya, 8, 41421
11162, aharon davidson, 5, 31889
11573, hisashi echigoya, 2, 32305
9165, n.alves, 1, 29842
20900, jay wacker, 1, 41873
9927, danny birmingham, 19, 30626
17440, n.w.park, 1, 38341
18647, v.sadov, 9, 39575
18805, m.m.santos, 2, 39734
9105, mikhail alexandrov, 1, 29778
13524, shoichi ichinose, 22, 34320
14977, m.langer, 3, 35780
20194, p.termonia, 9, 41151
13956, dan kabat, 1, 34755
19318, y.i.shilnov, 2, 40259
19551, douglas j.smith, 11, 40496
17994, yaroslav pugai, 3, 38902
14300, o.n.khudaverdian, 1, 35100
17063, n.a.obers, 29, 37955
19458, sang jin sin, 1, 40401
11628, j ellis, 1, 32362
15699, gautam mandal, 31, 36554
21582, y.-z.zhang, 2, 42574
18699, m.sakamoto, 9, 39627
9030, toshiaki aida, 2, 29703
15270, yu-qi li, 2, 36082
19296, c.-g.shi, 1, 40237
15703, j.manes, 2, 36559
10570, p.cea, 4, 31286
19312, k.shigemoto, 1, 40254
15102, daniel lee, 1, 35908
11276, stanley deser, 2, 32005
11829, boris feigin, 8, 32571
18624, khaled saaidi, 3, 39551
16768, v.nechitailo, 1, 37646
20907, p.wagner, 1, 41880
18036, n.quiroz, 1, 38943
17648, victor pervushin, 4, 38551
13549, michio ikehara, 1, 34344
15684, dmitry malyshev, 1, 36536
10207, yves brihaye, 17, 30910
13095, agapitos hatzinikitas, 9, 33883
20949, j.e.wang, 5, 41923
11746, alessandro fabbri, 6, 32483
10969, m.s.costa, 3, 31690
19986, n.a.sveshnikov, 1, 40934
8971, j.a.adams, 1, 29645
12884, umut gursoy, 4, 33667
11435, gustavo dotti, 8, 32166
20452, d.tsimpis, 2, 41410
10052, hans-juergen borchers, 1, 30752
13885, alexander kirillov jr, 4, 34685
12586, jaume gomis, 22, 33362
11808, a.h.fatollahi, 4, 32546
10953, joao d.correia, 2, 31672
18213, m.redi, 1, 39121
19287, stephen shenker, 9, 40230
21444, c.m.yung, 6, 42429
16460, h.j.mosquera cuesta, 1, 37331
9606, claude barrabes, 1, 30295
17750, k.pilch, 6, 38654
17955, tim prestidge, 1, 38861
13374, gary t.horowitz, 43, 34169
13494, david p.hutasoit, 1, 34291
13079, s.f.hassan, 13, 33866
15093, chong oh lee, 1, 35902
20619, cumrun vafa, 78, 41585
12480, f.gieres, 4, 33252
17247, will orrick, 1, 38141
10611, biswajit chakraborty, 7, 31326
8895, yuzbashyan e.a, 1, 29564
19853, n.straumann, 3, 40801
18999, andreas u.schmidt, 1, 39932
14887, vadim b.kuznetsov, 3, 35696
15758, valery marachevsky, 1, 36614
13623, nikos irges, 1, 34418
15557, m.manas, 1, 36406
9270, s.aoyama, 7, 29951
15985, nick e.mavromatos, 18, 36850
15105, d.j.lee, 2, 35910
19299, yu shi, 1, 40241
9990, j.de boer, 14, 30694
11094, rolf dahm, 1, 31820
12496, eric g.gimon, 11, 33271
11729, jarah evslin, 7, 32466
21169, t.c.de wit, 1, 42146
17039, z.nussinov, 2, 37925
11677, j.erdmenger, 6, 32413
15824, j.r.reyes martinez, 3, 36680
14475, dietmar klemm, 14, 35276
11567, d.ebert, 8, 32300
21090, alan r.white, 1, 42065
12143, hong chen fu, 1, 32896
13607, t.a.ioannidou, 4, 34403
9765, carl m.bender, 16, 30457
11959, eanna e.flanagan, 2, 32701
13301, r.hofmann, 2, 34094
13858, h.f.jones, 6, 34656
17865, alexios p.polychronakos, 28, 38772
12642, j.govaerts, 2, 33421
10376, yu cai, 3, 31083
18274, a.h.rezaeian, 1, 39185
12030, a.fotopoulos, 3, 32774
12034, j.frohlich, 8, 32780
12625, bojan gornik, 2, 33403
16811, scott ness, 1, 37690
12042, eduardo fradkin, 4, 32789
17550, amanda peet, 5, 38456
14671, p.kosinski, 16, 35477
19543, f.a.smirnov, 8, 40487
11331, p.dimopoulos, 1, 32059
16385, f.moraes, 1, 37255
17299, a.w.owen, 2, 38196
12544, cresus f.l.godinho, 4, 33318
20881, yu.volvovski, 1, 41852
18476, j.j.rosales, 12, 39395
12175, takanori fujiwara, 2, 32930
15123, julian lee, 12, 35931
21653, yu.m.zinoviev, 15, 42645
11954, jens fjelstad, 4, 32696
15809, donalf marolf, 1, 36664
10830, emilio n.m.cirillo, 4, 31547
20620, e.c.vagenas, 2, 41587
12806, je-an gu, 3, 33586
15722, a.mann, 3, 36577
19661, emanuele sorace, 2, 40606
15470, c.lucchesi, 6, 36295
11146, tathagata dasgupta, 2, 31872
19974, tadao suzuki, 1, 40923
19808, d.sternheimer, 1, 40755
12336, m.r.garousi, 4, 33104
15184, j.p.s.lemos, 1, 35993
15782, enzo marinari, 3, 36639
17801, jerzy f.plebanski, 9, 38708
13815, jian jing, 1, 34613
20376, n.d.tracas, 1, 41334
13757, dubravka jancic, 1, 34555
18929, martin schaden, 9, 39861
12844, j.mateos guilarte, 13, 33624
16031, p.n.mcgraw, 1, 36896
9273, karyn m.apfeldorf, 2, 29954
16022, barry mccoy, 1, 36889
17016, a.nowicki, 4, 37897
13728, jesper lykke jacobsen, 3, 34525
17001, e.novak, 1, 37884
13126, yang-hui he, 26, 33914
9133, t.w.allen, 2, 29806
11096, an-ying dai, 1, 31822
16523, s.mukaigawa, 1, 37394
18117, m.rakowski, 2, 39024
16536, sunil mukhi, 32, 37407
9830, z.bern, 13, 30522
13835, v.john, 5, 34634
9052, v.p.akulov, 4, 29725
12983, herbert w.hamber, 3, 33769
15746, nick manton, 1, 36602
18317, rh rietdijk, 1, 39227
14706, alex kovner, 17, 35513
10821, giovanni m.cicuta, 1, 31538
15338, c.a.linhares, 2, 34595
19888, e.c.g.sudarshan, 2, 40836
19788, p.j.steinhardt, 2, 40734
12127, andrei frolov, 5, 32881
11575, jose edelstein, 2, 32312
13592, takeo inami, 18, 34388
9741, d.bellisai, 3, 30432
11137, arundhati dasgupta, 10, 31864
19123, t.sedrakyan, 3, 40060
17496, e.passos, 1, 38397
13303, e.g.b.hohler, 2, 34096
18501, g.l.rossini, 8, 39420
19861, thomas strobl, 13, 40809
11962, moshe flato, 7, 32703
15571, marco maceda, 1, 36421
14588, kostas d.kokkotas, 1, 35391
12748, gianluca grignani, 3, 33532
21361, b.ydri, 5, 42342
9933, jan bischoff, 2, 30633
20063, k.takenaga, 7, 41015
19114, k.a.seaton, 2, 40052
10798, c.chryssomalakos, 4, 31515
21168, bernard de wit, 32, 42145
10159, robert h.brandenberger, 10, 30864
21717, mirjam cvetic, 62, 42710
14120, david kastor, 14, 34922
15802, g.marmo, 14, 36659
13038, g.harris, 4, 33825
19636, d.t.son, 6, 40580
14643, g.korchemsky, 1, 35447
19400, s.m.sibiryakov, 4, 40342
15140, s.lee, 1, 35949
10042, hermann boos, 1, 30746
16459, h.j.mosquera-cuesta, 1, 37331
18574, a.gonzalez ruiz, 1, 33375
21052, e.j.weniger, 1, 42028
19016, howard j.schnitzer, 17, 39952
9582, nandinii barbosa-cendejas, 1, 30271
19487, andrzej sitarz, 10, 40432
9904, a.bilal, 6, 30597
11329, b.dimitrov, 1, 32058
16253, v.a.mironov, 1, 37123
10460, j.l.cardy, 2, 31172
19499, vladimir skalozub, 1, 40443
17240, m.t.d.orlando, 2, 38134
11214, heinz dehnen, 2, 31942
14295, v.v.khoze, 17, 35096
20964, xiao-jun wang, 6, 41938
12784, c.grojean, 8, 33565
17235, carlos r.ordonez, 7, 38129
10363, j.i.perez cadenas, 1, 31070
18847, naoki sasakura, 18, 39778
10124, daniel boyanovsky, 1, 30827
10274, r.brustein, 21, 30979
18382, j.roca, 8, 39294
14166, katsunori kawamura, 1, 34966
10455, g.lopes cardoso, 5, 31168
15481, a.ludwig, 1, 36305
19588, bani mitra sodermark, 2, 40532
19576, j.j.passos sobrinho, 1, 40520
16901, j.a.nieto, 15, 37785
14145, ralph m.kaufmann, 1, 34945
18135, p.b.ramos, 5, 39041
14731, kai kratzert, 1, 35540
17941, christian preitschopf, 4, 38850
19883, zhao-bin su, 1, 40831
17080, kin-ya oda, 1, 37971
20770, h.verlinde, 12, 41741
21449, zhong yushu, 1, 42434
9676, rolf bayer, 1, 30365
14431, joe kiskis, 2, 35231
11966, d.fliegner, 3, 32709
21284, s.yamaguchi, 1, 42263
21243, xiaozhen xiong, 3, 42222
10417, v.l.campos, 1, 31129
16155, arthur mezhlumian, 1, 37025
12571, geoffrey r.golner, 1, 33344
15239, adam lewandowski, 2, 36050
21463, cosmas k zachos, 4, 42449
21173, donald m.witt, 1, 42150
19479, george siopsis, 16, 40424
9498, d.bak, 4, 30185
16146, yannick meurice, 2, 37017
15276, b.lian, 1, 36088
13886, alexander kirillov jr., 1, 34685
17514, percy l.paul, 1, 38415
18943, fidel a.schaposnik, 9, 39876
12812, e.l.gubankova, 5, 33594
16018, gary mccartor, 13, 36884
15161, g.leibbrandt, 4, 35970
12398, doron gepner, 15, 33170
11687, j.erlich, 4, 32422
17424, ei-byung park, 1, 38324
21337, shimon yankielowicz, 12, 42318
11419, p.e.dorey, 3, 32152
10275, ram brustein, 18, 30979
18630, l.v.sabinin, 1, 39557
11617, shmuel elitzur, 7, 32351
15666, juan m.maldacena, 21, 36520
19568, hiroto so, 5, 40512
13614, kenji iohara, 3, 34410
19322, h.shimada, 1, 40264
14287, mohammad khorrami, 6, 35087
15890, a.a.maslikov, 1, 36753
10054, m.bordag, 31, 30754
11074, jean-marc daul, 2, 31801
15168, j.m.leinaas, 1, 35978
16548, n.m.muller, 2, 37420
21296, masayoshi yamamoto, 6, 42274
15263, sheng li, 5, 36075
12420, bodo geyer, 11, 33192
12815, s.yu.gubanov, 2, 33595
13025, a.harindranath, 9, 33810
12921, p.haberl, 3, 33708
21250, k.-w.xu, 4, 42226
17661, patrick peter, 7, 38565
15633, j.m.maillard, 1, 36484
20675, a.n.varchenko, 1, 41641
18582, i.runkel, 8, 39500
19556, john d.smith, 1, 40500
12159, a.fujii, 3, 32914
21430, ming yu, 4, 42414
9943, khalil m.bitar, 1, 30643
11538, r.dutt, 3, 32270
14150, horst g.kausch, 5, 34950
18410, fernando rodriguez-villegas, 1, 39326
14617, kenichi konishi, 13, 35422
19696, manoelito m.de souza, 12, 40641
14620, yukiko konishi, 1, 35424
12637, mark d.gould, 16, 33416
9637, m.bastero-gil, 2, 30326
21654, yu.m.ziniviev, 1, 42645
13662, h.ita, 1, 34459
18123, a.v.ramallo, 24, 39030
15463, qi-keng lu, 1, 36287
18002, jorge pullin, 6, 38909
17293, burt a.ovrut, 60, 38193
19000, i.schmidt, 5, 39934
19683, dmitrij sorokin, 7, 40629
20747, j.verbaarschot, 1, 41719
9560, p.bantay, 7, 30249
19865, yu.g.stroganov, 7, 40813
18394, j.p.rodrigues, 3, 39311
15376, x.f.liu, 2, 36194
14341, chang-ho kim, 3, 35142
20525, i.v.tyutin, 28, 41485
13861, nicholas t.jones, 2, 34658
13441, chun-qing huang, 1, 34238
16311, m.modugno, 1, 37182
17834, andrey pokotilov, 1, 38739
17270, juan ospina, 2, 33278
16482, j.mourad, 24, 37356
17321, antonio padilla, 6, 38220
17875, laura pomerance, 1, 38780
17284, adrian c.ottewill, 1, 38181
17561, o.pelc, 2, 38465
20103, masaki taniguchi, 1, 41055
10696, wei chen, 15, 31414
18053, manuel f.ranada, 1, 38959
14090, a.karch, 2, 34889
12674, c.robin graham, 1, 33454
18275, amir h.rezaeian, 1, 39185
14518, pyungwon ko, 1, 35320
12945, stephen c.hahn, 2, 33730
13260, makoto hiramoto, 3, 34052
13704, t.a.ivanova, 4, 34502
20863, g.g.volkov, 1, 41836
13711, yasuhiro iwama, 2, 34507
12507, l.girardello, 21, 33280
17417, c.park, 1, 38317
16561, c.munoz, 4, 37432
14623, hitoshi konno, 8, 35428
10935, alejandro corichi, 3, 31653
11990, kristin forger, 1, 32733
14585, akira kokado, 8, 35388
18498, marco rossi, 4, 39416
21331, z.yang, 4, 42311
9870, g.bhattacharya, 1, 30562
12744, harald griesshammer, 1, 33526
11937, g.fiore, 1, 32678
14372, s.-s.kim, 1, 35171
11590, c.j.efthimiou, 4, 32327
9037, naruhiko aizawa, 1, 29710
13474, cm hull, 1, 34269
15724, robert b.mann, 5, 36579
19872, andy strominger, 1, 40819
13671, masato ito, 7, 34467
18444, m.rojas, 6, 39360
16414, valter moretti, 7, 37286
19679, v.a.soroka, 6, 40625
17188, a.l.cavalcanti de oliveira, 1, 38083
20073, c.f.talavera, 6, 41025
10636, o.chandia, 3, 31351
10993, ben craps, 15, 31715
10813, tze-dan chung, 4, 31530
21170, tim de wit, 2, 42146
19731, marcus spradlin, 14, 40676
11201, a.deckmyn, 1, 31928
17290, peter ouyang, 5, 38187
12238, r.gaida, 1, 32998
13139, ulrich w.heinz, 1, 33927
16120, r.menezes, 3, 36990
17349, laszlo palla, 1, 38248
17632, m.pernici, 8, 38536
15037, y.lavi, 1, 35840
10223, b.broda, 3, 30928
16989, detlef r.nolte, 6, 37872
21068, p c west, 1, 42043
13527, d.ida, 2, 34322
11976, i.floratos, 2, 32718
21308, h.yan, 2, 42286
13908, s.j.gates jr, 4, 34703
20972, r.s.ward, 6, 41946
21478, b.g.zakharov, 1, 42464
10712, guang-jiun cheng, 1, 31428
9370, alexander astashkevich, 2, 30054
19149, konstantin selivanov, 3, 40087
21075, robert weston, 4, 42050
12312, richard s.garavuso, 1, 33076
15322, roman linares, 4, 36135
9435, dietrich bodeker, 2, 30123
13729, ted jacobson, 9, 34528
13960, v.g.kac, 3, 34759
12395, lachezar s.georgiev, 1, 33167
18686, masa-aki sakagami, 1, 39613
9497, dongsu bak, 39, 30185
14267, a.khavaev, 1, 35068
11725, l.everett, 2, 32463
12804, hendrik grundling, 2, 33584
19347, j.shiraishi, 7, 40289
8933, m.abou-zeid, 1, 29605
13807, jing jiang, 2, 34605
14618, k.konishi, 6, 35422
18210, e.recami, 1, 39117
14368, myung-ho kim, 4, 35167
17901, d.s.popovic, 2, 38807
11528, b.durhuus, 8, 32260
13454, t.hubsch, 12, 34252
16528, a.mukherjee, 11, 37399
12231, p.gaete, 1, 32992
20111, n.tanimura, 4, 41063
12963, richard hall, 1, 33748
9108, sergei yu.alexandrov, 3, 29781
9308, olga arias, 1, 29990
11494, david dudal, 2, 32226
15859, d.louis martinez, 2, 36255
16194, mihail mihailescu, 6, 37064
9766, c.m.bender, 2, 30457
10206, y.brihaye, 20, 30910
10367, d.caenepeel, 5, 31074
10149, stephen p.braham, 1, 30853
18438, radu roiban, 16, 39355
13422, edward hsu, 1, 34220
11441, michael douglas, 1, 32173
9668, laurent baulieu, 25, 30359
16731, makoto natsuume, 12, 37608
9794, d.berenstein, 1, 30485
12868, abhinav gupta, 1, 33650
20476, m.m.tsulaia, 1, 41435
19343, takahiro shiota, 1, 40286
14792, yuri kubyshin, 7, 35603
13381, i.horvath, 1, 34176
12731, ruth gregory, 22, 33515
11033, rodolfo cuerno, 1, 31754
17896, arkadii a.popov, 1, 38801
12905, j.guven, 1, 33687
9545, i.a.bandos, 1, 30236
12047, paul h.frampton, 17, 32794
12709, josh gray, 1, 33492
21033, m.weis, 2, 42009
16215, roger c.millikan, 2, 37085
10072, javier borlaf, 2, 30772
9645, b.basu-mallick, 12, 30334
19972, kenji suzuki, 5, 40920
11255, nevidita deo, 1, 31983
9266, kenichro aoki, 1, 29946
19350, mohsen shiri-garakani, 1, 40292
20654, s.vandoren, 16, 41621
18593, rodolfo russo, 13, 39511
18354, a.rivero, 2, 39265
20991, g.watts, 3, 41968
17853, c.m.m.polito, 1, 38759
14593, barak kol, 18, 35397
19073, martin schvellinger, 7, 40010
9372, a.aste, 2, 30056
15062, a.leclair, 20, 35866
21605, aleksandr a.zheltukhin, 1, 42594
11569, toru ebihara, 1, 32302
17169, i.olasagasti, 2, 38063
15307, eduardo lima, 2, 36119
14038, h.kanno, 10, 34837
10477, s.carlip, 5, 31190
16209, m.milekovic, 3, 37079
16935, bengt ew nilsson, 2, 37815
16693, d.nanopoulos, 4, 37566
8944, alberto accardi, 2, 29617
18234, nuno b.b.reis, 1, 39143
11262, jean-pierre derendinger, 6, 31991
14664, c.p.korthals-altes, 2, 29822
14236, dmitry kerner, 1, 35036
20269, peter tinyakov, 2, 41226
17010, claus nowak, 1, 37981
16137, d.v.meshcheryakov, 2, 37007
21581, xinmin zhang, 3, 42571
13132, f.w.hehl, 1, 33921
13240, c.t.hill, 1, 34033
16732, e.r.takano natti, 1, 37609
18996, alexandre g.m.schmidt, 10, 39931
20861, dmitrij volkov, 2, 41834
14157, hiroshi kawabe, 2, 34957
13935, b.jurco, 4, 34728
17881, b.ponsot, 3, 38787
17073, hirotaka ochiai, 2, 37964
17510, carsten patzold, 2, 38411
10985, o.coussaert, 2, 31707
11645, r.emparan, 9, 32380
21334, zhao-yu yang, 1, 42314
10062, jose bordes, 1, 30762
15511, luca lusanna, 17, 36341
21060, j.wess, 3, 42036
12749, g.grignani, 17, 33532
10546, a.s.de castro, 1, 31260
16101, v.n.melnikov, 16, 36971
18312, d.ridout, 1, 39223
13599, akira inomata, 1, 34394
17889, s.popescu, 3, 38795
10414, a.campos, 2, 31127
14730, k.krasnov, 2, 35539
19517, a.a.slavnov, 15, 40461
18833, tapobrata sarkar, 12, 39763
16579, michael k.murray, 3, 37450
9559, peter bantay, 6, 30249
21333, zhanying yang, 1, 42313
13104, s.w.hawking, 23, 33893
15422, a.lossev, 1, 36248
14504, bernard knaepen, 8, 35306
16374, m.de montigny, 1, 37245
11101, gianguido dallagata, 13, 31828
13667, katsushi ito, 27, 34464
10501, brandon carter, 19, 31215
21286, shun-ichi yamaguchi, 4, 42264
13050, jeffrey harvey, 1, 33837
17236, k.orginos, 1, 38131
12358, c.r.gattringer, 4, 33129
20692, a.n.vasiliev, 1, 41659
11011, christofer cronstrom, 3, 31732
20149, marika taylor, 4, 39291
15200, a.leonidov, 3, 36011
19317, yu.i.shilnov, 9, 40259
19432, saulo c.s.silva, 4, 40376
12461, ioannis giannakis, 20, 33234
21571, jian-zu zhang, 10, 42560
9448, o.babelon, 12, 30136
12862, han-ying guo, 17, 33645
16982, y.noirot, 1, 37864
20079, s.n.tamaryan, 2, 41032
15780, danny marfatia, 1, 36635
16825, i.fonseca neto, 1, 37704
14611, a.konechny, 11, 35417
18113, malik rakhmanov, 1, 39019
13996, renata kallosh, 71, 34796
15622, jnanadeva maharana, 19, 36475
10674, l.chekhov, 16, 31390
13981, yu.s.kalashnikova, 1, 34779
9241, d.anselmi, 27, 29920
18365, daniel robbins, 1, 39276
16725, h.nastase, 2, 37601
19665, silvio p.sorella, 5, 40612
9243, s.ansoldi, 13, 29923
18512, i.z.rothstein, 1, 39431
19776, d.a.steer, 9, 40722
9549, h.banerjee, 3, 30238
9089, anton alekseev, 3, 29765
11035, leticia f cugliandolo, 1, 31757
15583, nicolas macris, 1, 36434
11182, richard dawid, 1, 31909
14283, sergei khoroshkin, 3, 35085
20400, m.trigiante, 18, 41360
16227, hisakazu minakata, 5, 37097
19506, david skinner, 3, 40450
15368, l.c.liu, 1, 36186
15638, x.n.maintas, 3, 36490
15045, petr m.lavrov, 3, 35849
11195, o.dewolfe, 1, 31922
14961, g.landi, 7, 35764
12416, j-l.gervais, 1, 33188
12014, l.h.ford, 2, 32751
10099, n.boulanger, 2, 30802
11407, j.f.donoghue, 2, 32138
11719, m.w.evans, 1, 32456
21297, t.yamamoto, 1, 42275
12449, sasanka ghosh, 4, 33222
19183, yun-seok seo, 1, 40122
10925, edmund j.copeland, 3, 31644
9612, j.acacio de barros, 1, 30301
14070, anton kapustin, 24, 34869
21496, f.zamora, 3, 42483
20738, g veneziano, 1, 41710
18018, yas-hiro quano, 11, 38926
14356, inbo kim, 2, 35156
20049, kanehisa takasaki, 19, 41002
19423, g.silva, 4, 40367
19704, michal spalinski, 3, 40650
20446, arkady a.tseytlin, 7, 41406
9861, v.b.bezerra, 8, 30553
16839, c.neves, 9, 37719
21351, yukinori yasui, 7, 42332
12598, a.gonzalez--ruiz, 5, 33375
19945, sumati surya, 6, 40894
10699, wen-jun chen, 1, 31415
20837, k sankaran viswanathan, 1, 41810
20773, graziano vernizzi, 1, 41744
18857, h-t.sato, 6, 39790
19606, h.h.soleng, 1, 40551
18179, j.rau, 1, 39087
9523, a.balaz, 1, 30210
10999, p.creminelli, 2, 31720
21319, hyun seok yang, 18, 42298
10503, c.cartier, 2, 31217
19141, werner m.seiler, 1, 40078
13370, james h.horne, 3, 34163
14886, alexander kuznetsov, 1, 35694
18897, konstantin savvidy, 1, 39827
